static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,11.0,10.0,75.0,0.4879500364742669,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,671.8571428571429,681.0,654.0,4703.0,11.852265204432063,204.29184285714288,1413.449,0.0,1430.0429000000001,533.2097919112058,608.9599452380952,1430.0429,0.0,4262.719616666666,759.0010782344453,4.0,7.0,1.0,28.0,2.160246899469287,46.0,58.0,37.0,322.0,11.224972160321823
15500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,14.0,11.0,84.0,0.9999999999999996,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,725.8571428571429,847.0,669.0,5081.0,59.07743103032541,223.43301904761907,1385.3308833333333,0.0,1564.0311333333334,516.5159421254004,619.9481380952382,1564.0311333333334,0.0,4339.636966666667,774.9557225095103,4.0,7.0,1.0,28.0,2.160246899469287,48.42857142857143,67.0,39.0,339.0,12.136132591798523
5000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,11.571428571428571,12.0,11.0,81.0,0.5345224838248493,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,716.7142857142857,747.0,670.0,5017.0,37.32610474236624,196.1775261904762,1363.8128166666668,0.0,1373.2426833333334,514.8886623199704,587.86365,1375.7582666666667,0.0,4115.04555,732.7392137565867,4.0,7.0,1.0,28.0,2.160246899469287,47.714285714285715,58.0,40.0,334.0,9.621404708847278
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.857142857142858,12.0,10.0,76.0,1.0690449676496974,2.5714285714285716,6.0,0.0,18.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,687.2857142857143,767.0,626.0,4811.0,74.56923915778829,185.86400714285713,1298.8121333333331,0.0,1301.0480499999999,490.76451773063064,743.1957619047619,1301.04805,0.0,5202.370333333333,695.1214647060879,4.0,7.0,1.0,28.0,2.160246899469287,52.857142857142854,61.0,42.0,370.0,10.155927192672127
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142857142857142,13.0,11.0,85.0,1.0690449676496971,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,749.0,805.0,671.0,5243.0,69.25075210181234,187.63799999999998,1306.35285,0.0,1313.466,493.3119383720686,562.1882023809524,1313.466,0.0,3935.3174166666668,700.7082162994283,4.0,7.0,1.0,28.0,2.160246899469287,50.0,58.0,44.0,350.0,7.483314773547884
15500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,13.285714285714286,15.0,11.0,93.0,1.6035674514745464,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,813.2857142857143,938.0,685.0,5693.0,92.9690168563597,218.97904285714284,1279.37635,0.0,1532.8533,476.7172392647508,585.3518047619046,1532.8533,0.0,4097.462633333333,734.3985857950338,4.0,7.0,1.0,28.0,2.160246899469287,53.0,75.0,45.0,371.0,11.474609652039003
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.714285714285714,14.0,10.0,82.0,2.138089935299395,2.5714285714285716,6.0,0.0,18.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,730.7142857142857,864.0,630.0,5115.0,124.67787064500033,172.50561666666664,1205.8398166666666,0.0,1207.5393166666665,455.657887488458,689.8149071428571,1207.5393166666668,0.0,4828.70435,645.2155126288416,4.0,7.0,1.0,28.0,2.160246899469287,53.857142857142854,60.0,46.0,377.0,7.358183005529093
7000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,10.0,91.0,3.7416573867739413,2.5714285714285716,6.0,0.0,18.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,802.8571428571429,1025.0,634.0,5620.0,207.7983225561334,150.20819999999995,1048.162283333333,0.0,1051.4573999999996,395.9621435382067,600.4147976190476,1051.4574,0.0,4202.903583333333,561.5732292591507,4.0,7.0,1.0,28.0,2.160246899469287,53.857142857142854,59.0,48.0,377.0,5.490251100164466
5500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,18.0,11.0,105.0,3.741657386773942,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,925.0,1098.0,687.0,6475.0,215.81936891762055,147.84961666666666,1028.56915,0.0,1034.9473166666667,388.36657843167205,444.43575476190483,1045.7162166666667,0.0,3111.050283333334,553.9526144061665,4.0,7.0,1.0,28.0,2.160246899469287,54.42857142857143,59.0,51.0,381.0,3.6903993847614425
33000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,19.0,11.0,109.0,4.2761798705987895,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,967.5714285714286,1170.0,688.0,6773.0,252.63930622058598,140.8608285714286,957.8240166666668,0.0,986.0258000000002,360.38331090590714,415.1068952380952,986.0258,0.0,2905.7482666666665,517.2408371277903,4.0,7.0,1.0,28.0,2.160246899469287,56.42857142857143,59.0,55.0,395.0,1.8126539343499308
7000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.428571428571427,22.0,11.0,129.0,5.191568255583371,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,1125.4285714285713,1328.0,693.0,7878.0,297.38743368590025,183.05295714285714,804.3243166666666,0.0,1281.3707,323.59669400283224,414.9414380952381,1281.3707,0.0,2904.5900666666666,540.3656334076192,4.0,7.0,1.0,28.0,2.160246899469287,60.857142857142854,77.0,58.0,426.0,7.128079952520442
7493.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,23.0,10.0,109.0,6.948792289723034,2.5714285714285716,6.0,0.0,18.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,952.2857142857143,1392.0,623.0,6666.0,410.6915770119609,95.97937142857143,670.8063833333333,0.0,671.8556,253.4750268508144,383.9683119047619,671.8556,0.0,2687.7781833333333,358.94415098105935,4.0,7.0,1.0,28.0,2.160246899469287,61.42857142857143,64.0,59.0,430.0,2.2990681342044414
8000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,23.0,11.0,125.0,6.4142698058981855,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,10.0,10.0,10.0,70.0,0.0,1120.142857142857,1431.0,697.0,7841.0,387.7350592743403,102.34378333333333,705.7480833333333,0.0,716.4064833333333,266.101756775943,306.5642023809524,721.7970333333334,0.0,2145.949416666667,381.96442799493315,4.0,7.0,1.0,28.0,2.160246899469287,59.42857142857143,60.0,58.0,416.0,0.7867957924694436
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,10.0,0.0,40.0,5.3452248382484875,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,359.7142857142857,621.0,12.0,2518.0,325.25770002964026,87.08420238095239,606.4950833333334,0.0,609.5894166666667,229.04097241393004,347.96682142857145,609.5894166666667,0.0,2435.76775,325.40904412405945,4.0,7.0,1.0,28.0,2.160246899469287,62.714285714285715,64.0,61.0,439.0,1.6035674514745457
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857142857142857,19.0,0.0,41.0,7.776643908280131,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,383.57142857142856,1199.0,15.0,2685.0,486.9239698155682,169.16620714285713,694.2048,0.0,1184.16345,293.57893150616303,368.4811285714286,1184.16345,0.0,2579.3679,487.0176805465407,4.0,7.0,1.0,28.0,2.160246899469287,63.57142857142857,79.0,59.0,445.0,6.948792289723035
30000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.142857142857142,12.0,9.0,71.0,1.4638501094227994,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,625.7142857142857,746.0,549.0,4380.0,95.2307973394362,28.131911904761903,164.71781666666666,0.0,196.92338333333333,60.98829813303951,76.35315476190476,196.92338333333333,0.0,534.4720833333333,95.2347520467293,4.0,7.0,1.0,28.0,2.160246899469287,63.714285714285715,66.0,59.0,446.0,2.984084768360625
8000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285714285714286,13.0,10.0,79.0,1.6035674514745464,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,707.7142857142857,812.0,630.0,4954.0,96.31322907699696,25.956626190476193,176.80965,0.0,181.69638333333336,66.53502560858583,77.53704047619047,181.69638333333333,0.0,542.7592833333333,96.16194668237134,4.0,7.0,1.0,28.0,2.160246899469287,62.142857142857146,65.0,60.0,435.0,2.672612419124245
5800.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,639.4285714285714,646.0,634.0,4476.0,6.160550377391732,1.7672,11.4341,0.0,12.3704,4.270716866281871,5.528988095238096,12.3704,0.0,38.70291666666667,6.392270255570498,4.0,7.0,1.0,28.0,2.160246899469287,58.714285714285715,60.0,57.0,411.0,1.6035674514745462
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,653.5714285714286,655.0,652.0,4575.0,1.3972762620115342,0.3645595238095238,1.516,0.0,2.5519166666666666,0.5603897761295046,1.3159119047619048,2.5519166666666666,0.0,9.211383333333334,1.1949025008154541,4.0,7.0,1.0,28.0,2.160246899469287,58.0,58.0,58.0,406.0,0.0
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,15.0,10.0,84.0,2.0816659994661326,0.14285714285714285,1.0,0.0,1.0,0.37796447300922725,10.0,10.0,10.0,70.0,0.0,749.4285714285714,907.0,644.0,5246.0,108.09541640430018,198.0415380952381,1176.5235,0.0,1386.2907666666667,438.09913947038365,257.5682880952381,1386.2907666666667,0.0,1802.9780166666667,507.21806821454277,4.0,7.0,1.0,28.0,2.160246899469287,68.42857142857143,105.0,58.0,479.0,17.251638983558856
20000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,700.4285714285714,703.0,699.0,4903.0,1.812653934349924,0.5666476190476191,3.04155,0.0,3.9665333333333335,1.1140707953196363,1.9064738095238096,3.9665333333333335,0.0,13.345316666666667,1.9352972957771444,4.0,7.0,1.0,28.0,2.160246899469287,59.0,59.0,59.0,413.0,0.0
7000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,721.5714285714286,728.0,720.0,5051.0,2.935821455580639,1.1584857142857141,5.5851,0.0,8.109399999999999,1.9964558289125611,1.9736500000000003,8.1094,0.0,13.815550000000002,2.852473550758671,4.0,7.0,1.0,28.0,2.160246899469287,61.142857142857146,62.0,61.0,428.0,0.37796447300922653
7500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,13.285714285714286,15.0,12.0,93.0,1.6035674514745464,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,806.8571428571429,923.0,726.0,5648.0,100.3285080314141,28.068988095238097,180.7082,0.0,196.48291666666668,67.43120148189706,80.68904285714284,196.48291666666665,0.0,564.8232999999999,100.23425694994259,4.0,7.0,1.0,28.0,2.160246899469287,66.42857142857143,74.0,62.0,465.0,5.5933634144148305
25000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.285714285714286,15.0,12.0,93.0,1.6035674514745464,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,817.0,924.0,741.0,5719.0,94.86657296786191,26.15571666666667,169.3059,0.0,183.09001666666668,63.21831658859653,76.26120952380951,183.09001666666663,0.0,533.8284666666666,94.7847963276122,4.142857142857143,8.0,1.0,29.0,2.410295378065479,66.71428571428571,74.0,62.0,467.0,5.9080252119267325
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,13.714285714285714,18.0,12.0,96.0,2.3603873774083297,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,860.1428571428571,1092.0,775.0,6021.0,121.18502186247906,45.294623809523806,177.61066666666667,0.0,317.06236666666666,76.99496211646823,84.90392857142857,317.06236666666666,0.0,594.3275,121.17184966222815,4.0,7.0,1.0,28.0,2.160246899469287,68.14285714285714,73.0,65.0,477.0,3.933978962347211
