static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17.764705882352942,20.0,9.0,302.0,3.0929236121489065,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,1080.0588235294117,1225.0,566.0,18361.0,184.96468263841456,638.9473225490196,9505.109,0.0,10862.104483333334,2298.1471892768714,1549.9493901960784,10862.104483333333,0.0,26349.139633333332,2466.387111447954,9.0,17.0,1.0,153.0,5.049752469181039,352.6470588235294,494.0,342.0,5995.0,36.46049433371445
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.176470588235293,20.0,16.0,326.0,1.5506165756581742,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,1187.235294117647,1255.0,971.0,20183.0,108.92573697924006,85.2855068627451,1164.8797833333333,0.0,1449.8536166666665,282.09501610125847,1043.177043137255,1449.8536166666668,0.0,17734.009733333332,605.251169494086,9.0,17.0,1.0,153.0,5.049752469181039,346.11764705882354,348.0,344.0,5884.0,0.9926198253344879
6800.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.705882352941176,21.0,13.0,267.0,3.787557027332277,1.4705882352941178,6.0,0.0,25.0,2.600904819933429,10.0,10.0,10.0,170.0,0.0,970.3529411764706,1293.0,791.0,16496.0,233.5029285620607,735.1548490196079,10518.9872,0.0,12497.632433333334,2542.1056802096173,2642.264564705882,12497.632433333334,0.0,44918.497599999995,4398.933619239167,9.0,17.0,1.0,153.0,5.049752469181039,374.29411764705884,501.0,347.0,6363.0,59.50920591165115
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11764705882353,21.0,13.0,274.0,2.8697202159177566,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,1005.4705882352941,1297.0,808.0,17093.0,173.10766795807268,651.0602078431373,9970.13825,0.0,11068.023533333333,2412.4307025948483,1403.3053401960783,11068.023533333333,0.0,23856.19078333333,2533.279489300399,9.0,17.0,1.0,153.0,5.049752469181039,356.94117647058823,489.0,348.0,6068.0,34.03393635078687
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.058823529411764,21.0,13.0,273.0,2.9041046002876265,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,997.7058823529412,1308.0,815.0,16961.0,182.2668938349345,62.84954607843136,946.9653833333333,0.0,1068.442283333333,228.61860748493655,791.7974019607844,1068.4422833333333,0.0,13460.555833333336,454.5715690842826,9.0,17.0,1.0,153.0,5.049752469181039,348.5882352941176,350.0,348.0,5926.0,0.7122871199007429
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,10.0,272.0,3.7749172176353754,1.0588235294117647,6.0,0.0,18.0,2.357715743980127,10.0,10.0,10.0,170.0,0.0,987.8235294117648,1319.0,645.0,16793.0,224.5443261624856,67.52519215686277,766.2244,0.0,1147.928266666667,200.7283519736638,854.7706264705882,1147.9282666666666,0.0,14531.10065,437.8447996488522,9.0,17.0,1.0,153.0,5.049752469181039,346.70588235294116,350.0,344.0,5894.0,2.2294816068525978
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.882352941176471,22.0,10.0,236.0,4.075572857605057,1.0588235294117647,6.0,0.0,18.0,2.357715743980127,10.0,10.0,10.0,170.0,0.0,863.3529411764706,1332.0,629.0,14677.0,236.95805039512555,54.452855882352935,736.95305,0.0,925.69855,180.94911597225422,717.0653607843136,925.69855,0.0,12190.111133333332,350.9853957041857,9.0,17.0,1.0,153.0,5.049752469181039,351.4117647058824,357.0,349.0,5974.0,3.392248950353783
7500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.647058823529411,23.0,11.0,266.0,4.3003077865222075,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,956.1176470588235,1390.0,719.0,16254.0,253.311291288244,638.249255882353,9940.973716666667,0.0,10850.237350000001,2406.65372679947,2446.53016372549,10850.23735,0.0,41591.01278333333,4027.927788445437,9.0,17.0,1.0,153.0,5.049752469181039,374.47058823529414,484.0,348.0,6366.0,52.29497782657865
13000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.941176470588236,23.0,16.0,305.0,3.1319041379665133,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,1093.6470588235295,1397.0,965.0,18592.0,188.11430739595224,670.7301254901961,10360.8299,0.0,11402.412133333333,2508.9140560225405,1391.1261911764705,11402.412133333333,0.0,23649.145249999998,2617.404556813404,9.0,17.0,1.0,153.0,5.049752469181039,356.3529411764706,495.0,345.0,6058.0,35.980795531211136
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.823529411764707,23.0,10.0,320.0,3.6269011241976092,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,1158.235294117647,1424.0,643.0,19690.0,223.02649209560417,69.58059313725491,658.9332166666667,0.0,1182.8700833333335,186.12820162897435,836.1277852941178,1182.8700833333332,0.0,14214.172350000003,505.12635781287327,9.0,17.0,1.0,153.0,5.049752469181039,347.4117647058824,357.0,340.0,5906.0,5.958804657074812
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.882352941176471,13.0,0.0,168.0,4.884700002829965,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,638.1176470588235,838.0,29.0,10848.0,302.86133013991343,47.59433333333332,603.2054833333333,0.0,809.1036666666664,146.7124768469585,609.0030431372548,809.1036666666665,0.0,10353.051733333332,302.84063116601754,9.0,17.0,1.0,153.0,5.049752469181039,351.8235294117647,360.0,345.0,5981.0,5.294281043230138
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.176470588235293,12.0,10.0,190.0,0.8828430011649196,1.0,4.0,0.0,17.0,1.7320508075688774,10.0,10.0,10.0,170.0,0.0,688.5294117647059,735.0,602.0,11705.0,57.96886841988851,678.0311813725489,5729.231333333332,0.0,11526.530083333331,1888.879900211811,2119.695221568628,11526.530083333333,0.0,36034.81876666667,3483.4305395192696,9.0,17.0,1.0,153.0,5.049752469181039,380.05882352941177,510.0,346.0,6461.0,48.963596921891
16000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647058823529411,21.0,12.0,249.0,2.4733877696033693,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,909.8235294117648,1282.0,728.0,15467.0,159.4315038245726,625.5601862745098,10354.188333333334,0.0,10634.523166666666,2507.3486698500446,775.0464656862744,10634.523166666666,0.0,13175.789916666665,2543.9155633054156,9.0,17.0,1.0,153.0,5.049752469181039,355.1764705882353,495.0,345.0,6038.0,36.07151801303495
39000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.235294117647058,16.0,12.0,208.0,0.970142500145332,0.8823529411764706,3.0,0.0,15.0,1.4090046549415862,10.0,10.0,10.0,170.0,0.0,765.7647058823529,995.0,746.0,13018.0,59.258469238334065,268.63149509803924,4308.376133333333,0.0,4566.735416666667,1042.745499740651,1288.5649058823528,4566.735416666666,0.0,21905.603399999996,2049.627196354991,9.0,17.0,1.0,153.0,5.049752469181039,367.1764705882353,414.0,348.0,6242.0,29.56821624252478
25000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.352941176470589,19.0,11.0,227.0,2.2062744749517296,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,829.7058823529412,1178.0,682.0,14105.0,133.18350343880917,1180.2475225490198,10450.671533333334,0.0,20064.207883333336,3329.647270535436,2424.0991656862743,20064.207883333333,0.0,41209.685816666664,5713.225437420617,9.0,17.0,1.0,153.0,5.049752469181039,381.8235294117647,628.0,347.0,6491.0,80.95696024286427
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.11764705882353,21.0,13.0,291.0,3.689213211193826,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,1055.3529411764705,1302.0,780.0,17941.0,233.6241482532549,30.707733333333334,190.91716666666667,0.0,522.0314666666667,62.531267714506626,275.6677215686274,522.0314666666667,0.0,4686.351266666667,233.55958288154386,9.0,17.0,1.0,153.0,5.049752469181039,348.47058823529414,352.0,340.0,5924.0,3.8098170405352842
50000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.352941176470589,14.0,12.0,227.0,0.7859052479933759,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,807.3529411764706,847.0,723.0,13725.0,47.45779859052484,589.6115264705884,9956.383566666667,0.0,10023.395950000002,2413.788388012813,1804.712395098039,10023.39595,0.0,30680.110716666662,3921.472509792751,9.0,17.0,1.0,153.0,5.049752469181039,372.88235294117646,484.0,347.0,6339.0,53.03169141294333
10000.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.058823529411764,21.0,15.0,273.0,2.357715743980127,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,170.0,0.0,972.9411764705883,1270.0,905.0,16540.0,141.14065262541973,614.3936372549019,10432.058516666666,0.0,10444.691833333332,2529.9545645968224,1846.7069421568629,10444.691833333334,0.0,31394.01801666667,4102.007648594206,9.0,17.0,1.0,153.0,5.049752469181039,375.8235294117647,499.0,349.0,6389.0,58.776308252260144
2500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.352941176470589,21.0,11.0,261.0,2.78256124080379,0.35294117647058826,2.0,0.0,6.0,0.7859052479933758,10.0,10.0,10.0,170.0,0.0,951.1176470588235,1279.0,708.0,16169.0,155.67670119230317,748.5785176470587,10391.145133333332,0.0,12725.834799999997,2546.840011006007,3477.71675,12725.8348,0.0,59121.18475,5572.897300336551,9.0,17.0,1.0,153.0,5.049752469181039,393.11764705882354,507.0,346.0,6683.0,72.6686678983291
38000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.705882352941176,21.0,11.0,267.0,2.778594651131056,0.17647058823529413,1.0,0.0,3.0,0.3929526239966879,10.0,10.0,10.0,170.0,0.0,987.8235294117648,1286.0,686.0,16793.0,168.74101283257934,658.815718627451,10346.572316666667,0.0,11199.867216666667,2504.7266147497753,3198.6662147058823,11199.867216666667,0.0,54377.32565,5104.263403989058,9.0,17.0,1.0,153.0,5.049752469181039,391.3529411764706,506.0,345.0,6653.0,73.41742059660517
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.11764705882353,21.0,11.0,291.0,2.0579830217101063,0.5882352941176471,5.0,0.0,10.0,1.6605279103876787,10.0,10.0,10.0,170.0,0.0,1073.5294117647059,1308.0,717.0,18250.0,121.59724382518851,1165.621812745098,10305.278983333334,0.0,19815.570816666666,2933.5317130785565,4417.124361764706,19815.570816666666,0.0,75091.11415000001,7373.778374715685,9.0,17.0,1.0,153.0,5.049752469181039,407.0,621.0,343.0,6919.0,105.43896338640664
