static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0420,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,4.555555555555555,27.0,0.0,41.0,8.90380692612872,0.0,0.0,0.0,0.0,0.0,186.77777777777777,571.0,60.0,1681.0,164.36147493997626,11.444444444444445,17.0,6.0,103.0,4.126472801046649,4.333333333333333,6.0,3.0,39.0,1.3228756555322954,2.0,2.0,2.0,18.0,0.0,722.3333333333334,1050.0,406.0,6501.0,236.7202990873406,449.44444444444446,2581.0,0.0,4045.0,836.5669595303042,1677.3333333333333,4045.0,0.0,15096.0,1756.7459975762006,5.0,9.0,1.0,45.0,2.7386127875258306,28.333333333333332,30.0,27.0,255.0,1.3228756555322956
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.77777777777778,50.0,0.0,205.0,20.474238555913246,0.0,0.0,0.0,0.0,0.0,328.44444444444446,541.0,100.0,2956.0,161.55193523377483,13.333333333333334,23.0,6.0,120.0,6.892024376045111,4.444444444444445,6.0,3.0,40.0,1.2360330811826103,2.0,2.0,2.0,18.0,0.0,833.7777777777778,1419.0,398.0,7504.0,423.88287821572186,433.22222222222223,2048.0,0.0,3899.0,636.0015286494557,1540.7777777777778,3899.0,0.0,13867.0,1577.4399178556514,5.0,9.0,1.0,45.0,2.7386127875258306,33.77777777777778,35.0,32.0,304.0,0.9718253158075488
73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,6.888888888888889,33.0,0.0,62.0,13.195116941926324,0.0,0.0,0.0,0.0,0.0,248.66666666666666,663.0,16.0,2238.0,223.52852167005446,10.333333333333334,18.0,3.0,93.0,5.852349955359813,1.3333333333333333,2.0,0.0,12.0,0.8660254037844387,2.0,2.0,2.0,18.0,0.0,652.8888888888889,1132.0,218.0,5876.0,351.74118483781666,397.0,1987.0,0.0,3573.0,625.1565803860663,2182.8888888888887,3573.0,0.0,19646.0,1332.757240127065,5.0,9.0,1.0,45.0,2.7386127875258306,33.77777777777778,35.0,33.0,304.0,0.833333333333336
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,6.666666666666667,12.0,0.0,60.0,5.52268050859363,0.0,0.0,0.0,0.0,0.0,131.44444444444446,574.0,1.0,1183.0,174.77708024159742,9.555555555555555,18.0,1.0,86.0,7.037597443572471,3.0,6.0,0.0,27.0,2.8722813232690143,2.0,2.0,2.0,18.0,0.0,593.6666666666666,1089.0,60.0,5343.0,428.105711244314,1170.888888888889,6685.0,0.0,10538.0,2169.8315858865894,6111.666666666667,10538.0,0.0,55005.0,4442.057462482898,5.0,9.0,1.0,45.0,2.7386127875258306,33.44444444444444,35.0,32.0,301.0,1.0137937550497027
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.444444444444445,22.0,0.0,40.0,8.632947224313245,0.0,0.0,0.0,0.0,0.0,201.22222222222223,552.0,8.0,1811.0,167.1950790078597,12.777777777777779,23.0,2.0,115.0,6.778233135887584,2.6666666666666665,3.0,2.0,24.0,0.5,2.0,2.0,2.0,18.0,0.0,795.5555555555555,1425.0,166.0,7160.0,410.05460341005534,256.8888888888889,570.0,0.0,2312.0,187.78141843939488,1331.5555555555557,2312.0,0.0,11984.0,722.6788898105283,5.0,9.0,1.0,45.0,2.7386127875258306,35.55555555555556,37.0,34.0,320.0,0.881917103688199
10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.555555555555555,10.0,0.0,50.0,5.270462766947299,0.0,0.0,0.0,0.0,0.0,121.88888888888889,259.0,1.0,1097.0,91.81155216589637,11.444444444444445,19.0,0.0,103.0,5.246692079565731,3.6666666666666665,6.0,3.0,33.0,1.0,2.0,2.0,2.0,18.0,0.0,717.0,1178.0,0.0,6453.0,323.49188552419673,2270.3333333333335,15782.0,0.0,20433.0,5149.1313830587,5537.0,20433.0,0.0,49833.0,8494.031257300623,5.0,9.0,1.0,45.0,2.7386127875258306,33.111111111111114,35.0,30.0,298.0,1.8333333333333368
230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.444444444444443,65.0,0.0,184.0,25.705598179730767,0.0,0.0,0.0,0.0,0.0,221.22222222222223,531.0,2.0,1991.0,155.92608647831975,14.222222222222221,23.0,3.0,128.0,7.822687801800891,3.111111111111111,4.0,2.0,28.0,0.7817359599705714,2.7777777777777777,3.0,2.0,25.0,0.4409585518440984,895.1111111111111,1424.0,238.0,8056.0,468.31438277199123,258.6666666666667,546.0,0.0,2328.0,168.4183778570498,1177.111111111111,2328.0,0.0,10594.0,823.1393327445307,5.0,9.0,1.0,45.0,2.7386127875258306,16.88888888888889,17.0,16.0,152.0,0.3333333333333331
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,6.666666666666667,15.0,0.0,60.0,7.035623639735144,0.0,0.0,0.0,0.0,0.0,117.55555555555556,364.0,1.0,1058.0,133.24799352252091,12.777777777777779,17.0,7.0,115.0,3.929942040850532,4.666666666666667,6.0,3.0,42.0,1.3228756555322954,2.0,2.0,2.0,18.0,0.0,808.2222222222222,1072.0,459.0,7274.0,236.56382742178576,484.77777777777777,2727.0,0.0,4363.0,880.1258117135552,2200.222222222222,4363.0,0.0,19802.0,1921.3230973588081,5.0,9.0,1.0,45.0,2.7386127875258306,24.333333333333332,26.0,22.0,219.0,1.4142135623730931
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,86.0,0.0,200.0,30.417009130492175,0.0,0.0,0.0,0.0,0.0,352.44444444444446,1054.0,54.0,3172.0,316.56678249269584,11.11111111111111,23.0,0.0,100.0,7.253351715662982,4.444444444444445,6.0,3.0,40.0,1.130388330520878,2.0,2.0,2.0,18.0,0.0,702.3333333333334,1388.0,7.0,6321.0,431.38874579664224,441.0,1264.0,0.0,3969.0,376.54780572989665,1834.3333333333333,3969.0,0.0,16509.0,1574.65432714612,5.0,9.0,1.0,45.0,2.7386127875258306,25.0,26.0,24.0,225.0,0.7071067811865475
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,50.0,0.0,141.0,20.59732992404598,0.0,0.0,0.0,0.0,0.0,458.0,912.0,16.0,4122.0,269.5663183708232,10.666666666666666,23.0,5.0,96.0,5.634713834792323,4.222222222222222,6.0,0.0,38.0,2.048034287907418,2.0,2.0,2.0,18.0,0.0,676.7777777777778,1423.0,311.0,6091.0,345.44202761743463,579.3333333333334,2417.0,0.0,5214.0,770.3369392674871,2607.777777777778,5214.0,0.0,23470.0,1929.6761890131838,5.0,9.0,1.0,45.0,2.7386127875258306,24.666666666666668,26.0,23.0,222.0,0.8660254037844368
350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.77777777777778,114.0,0.0,295.0,46.64433989718843,0.0,0.0,0.0,0.0,0.0,251.22222222222223,607.0,6.0,2261.0,225.22143424737453,13.333333333333334,23.0,6.0,120.0,7.1414284285428495,1.7777777777777777,3.0,1.0,16.0,0.6666666666666667,2.0,2.0,2.0,18.0,0.0,837.8888888888889,1421.0,390.0,7541.0,427.30915168190717,256.44444444444446,608.0,0.0,2308.0,224.16629491914654,995.8888888888889,2308.0,0.0,8963.0,718.4936402718615,5.0,9.0,1.0,45.0,2.7386127875258306,26.555555555555557,28.0,25.0,239.0,1.0137937550497038
305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.666666666666666,39.0,0.0,87.0,13.369741957120937,0.0,0.0,0.0,0.0,0.0,316.3333333333333,774.0,24.0,2847.0,297.9844794615988,11.0,17.0,6.0,99.0,4.8218253804964775,1.3333333333333333,2.0,0.0,12.0,0.7071067811865476,2.0,2.0,2.0,18.0,0.0,684.7777777777778,1067.0,377.0,6163.0,291.8072042367091,321.8888888888889,867.0,0.0,2897.0,339.66875203808655,1654.7777777777778,2897.0,0.0,14893.0,932.4545267435,5.0,9.0,1.0,45.0,2.7386127875258306,20.333333333333332,23.0,16.0,183.0,2.783882181415013
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,11.11111111111111,20.0,0.0,100.0,10.313152336269988,0.0,0.0,0.0,0.0,0.0,94.0,208.0,1.0,846.0,69.61142147665137,13.11111111111111,21.0,7.0,118.0,4.648775226993784,1.5555555555555556,3.0,0.0,14.0,1.3333333333333333,1.6666666666666667,2.0,1.0,15.0,0.5,810.2222222222222,1263.0,450.0,7292.0,278.997212252102,2690.1111111111113,19080.0,0.0,24211.0,6212.490894247742,11051.222222222223,24211.0,0.0,99461.0,11891.156354385575,5.0,9.0,1.0,45.0,2.7386127875258306,30.77777777777778,33.0,28.0,277.0,1.5634719199411435
