static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__Activity_0_A_SUBMITTED-COMPLETE,index__Resource_0_112.0
10000.0,13.0,0.0,10.0,780.0,0.0,0.0,1.0,348.0,1.0,1.0
50000.0,13.0,0.0,10.0,781.0,0.0,0.0,1.0,348.0,1.0,1.0
10000.0,15.0,0.0,10.0,905.0,0.0,0.0,1.0,350.0,1.0,1.0
2500.0,15.0,0.0,10.0,946.0,0.0,0.0,1.0,350.0,1.0,1.0
38000.0,16.0,0.0,10.0,1008.0,0.0,0.0,1.0,346.0,1.0,1.0
6000.0,17.0,0.0,10.0,1026.0,0.0,0.0,1.0,345.0,1.0,1.0
10000.0,17.0,0.0,10.0,1061.0,0.0,0.0,1.0,345.0,1.0,1.0
5000.0,18.0,0.0,10.0,1122.0,0.0,0.0,1.0,341.0,1.0,1.0
3500.0,18.0,0.0,10.0,1126.0,0.0,0.0,1.0,342.0,1.0,1.0
12000.0,18.0,0.0,10.0,1139.0,0.0,0.0,1.0,343.0,1.0,1.0
10000.0,19.0,0.0,10.0,1156.0,0.0,0.0,1.0,345.0,1.0,1.0
9000.0,19.0,0.0,10.0,1170.0,0.0,0.0,1.0,346.0,1.0,1.0
12500.0,19.0,0.0,10.0,1184.0,0.0,0.0,1.0,347.0,1.0,1.0
11000.0,19.0,0.0,10.0,1196.0,0.0,0.0,1.0,348.0,1.0,1.0
7000.0,20.0,0.0,10.0,1229.0,0.0,0.0,1.0,346.0,1.0,1.0
50000.0,20.0,0.0,10.0,1240.0,0.0,0.0,1.0,347.0,1.0,1.0
15000.0,21.0,0.0,10.0,1265.0,0.0,0.0,1.0,347.0,1.0,1.0
10000.0,21.0,0.0,10.0,1267.0,0.0,0.0,1.0,348.0,1.0,1.0
10000.0,21.0,0.0,10.0,1267.0,0.0,0.0,1.0,349.0,1.0,1.0
10000.0,21.0,0.0,10.0,1293.0,0.0,0.0,1.0,352.0,1.0,1.0
23000.0,21.0,0.0,10.0,1310.0,0.0,0.0,1.0,353.0,1.0,1.0
20000.0,22.0,0.0,10.0,1340.0,0.0,0.0,1.0,354.0,1.0,1.0
15000.0,22.0,0.0,10.0,1350.0,0.0,0.0,1.0,355.0,1.0,1.0
50000.0,22.0,0.0,10.0,1378.0,0.0,0.0,1.0,358.0,1.0,1.0
25000.0,23.0,0.0,10.0,1391.0,0.0,0.0,1.0,360.0,1.0,1.0
7500.0,23.0,0.0,10.0,1420.0,0.0,0.0,1.0,361.0,1.0,1.0
3000.0,23.0,0.0,10.0,1437.0,0.0,0.0,1.0,362.0,1.0,1.0
25000.0,5.0,1.0,10.0,331.0,0.0,0.0,1.0,366.0,1.0,1.0
11000.0,8.0,1.0,10.0,525.0,0.0,0.0,1.0,367.0,1.0,1.0
10000.0,10.0,1.0,10.0,612.0,0.0,0.0,1.0,367.0,1.0,1.0
16000.0,10.0,1.0,10.0,625.0,0.0,0.0,1.0,367.0,1.0,1.0
25000.0,10.0,1.0,10.0,642.0,0.0,0.0,1.0,368.0,1.0,1.0
15000.0,10.0,1.0,10.0,648.0,0.0,0.0,1.0,369.0,1.0,1.0
10000.0,11.0,1.0,10.0,683.0,0.0,0.0,1.0,370.0,1.0,1.0
16000.0,11.0,1.0,10.0,716.0,0.0,0.0,1.0,368.0,1.0,1.0
15000.0,12.0,1.0,10.0,760.0,0.0,0.0,1.0,368.0,1.0,1.0
12500.0,13.0,1.0,10.0,824.0,0.0,0.0,1.0,365.0,1.0,1.0
13000.0,14.0,1.0,10.0,856.0,0.0,0.0,1.0,367.0,1.0,1.0
5000.0,14.0,1.0,10.0,873.0,0.0,0.0,1.0,368.0,1.0,1.0
10000.0,14.0,1.0,10.0,894.0,0.0,0.0,1.0,369.0,1.0,1.0
37000.0,15.0,1.0,10.0,917.0,0.0,0.0,1.0,368.0,1.0,1.0
5000.0,15.0,1.0,10.0,920.0,0.0,0.0,1.0,369.0,1.0,1.0
13000.0,15.0,1.0,10.0,947.0,0.0,0.0,1.0,372.0,1.0,1.0
20000.0,16.0,1.0,10.0,999.0,0.0,0.0,1.0,374.0,1.0,1.0
28212.0,16.0,1.0,10.0,1008.0,0.0,0.0,1.0,374.0,1.0,1.0
10000.0,16.0,1.0,10.0,1019.0,0.0,0.0,1.0,374.0,1.0,1.0
25000.0,18.0,1.0,10.0,1081.0,0.0,0.0,1.0,373.0,1.0,1.0
10000.0,19.0,1.0,10.0,1184.0,0.0,0.0,1.0,374.0,1.0,1.0
6000.0,19.0,1.0,10.0,1184.0,0.0,0.0,1.0,375.0,1.0,1.0
12000.0,20.0,1.0,10.0,1224.0,0.0,0.0,1.0,375.0,1.0,1.0
5000.0,20.0,1.0,10.0,1242.0,0.0,0.0,1.0,375.0,1.0,1.0
25900.0,20.0,1.0,10.0,1248.0,0.0,0.0,1.0,376.0,1.0,1.0
12500.0,20.0,1.0,10.0,1259.0,0.0,0.0,1.0,377.0,1.0,1.0
7000.0,21.0,1.0,10.0,1273.0,0.0,0.0,1.0,377.0,1.0,1.0
15000.0,21.0,1.0,10.0,1279.0,0.0,0.0,1.0,378.0,1.0,1.0
10000.0,22.0,1.0,10.0,1333.0,0.0,0.0,1.0,380.0,1.0,1.0
3250.0,23.0,1.0,10.0,1416.0,0.0,0.0,1.0,385.0,1.0,1.0
10000.0,23.0,1.0,10.0,1417.0,0.0,0.0,1.0,386.0,1.0,1.0
26000.0,23.0,1.0,10.0,1437.0,0.0,0.0,1.0,388.0,1.0,1.0
20000.0,4.0,2.0,10.0,292.0,0.0,0.0,1.0,391.0,1.0,1.0
25000.0,10.0,2.0,10.0,621.0,0.0,0.0,1.0,392.0,1.0,1.0
10000.0,10.0,2.0,10.0,629.0,0.0,0.0,1.0,390.0,1.0,1.0
15000.0,10.0,2.0,10.0,639.0,0.0,0.0,1.0,389.0,1.0,1.0
8250.0,11.0,2.0,10.0,665.0,0.0,0.0,1.0,390.0,1.0,1.0
5000.0,11.0,2.0,10.0,675.0,0.0,0.0,1.0,390.0,1.0,1.0
9000.0,11.0,2.0,10.0,689.0,0.0,0.0,1.0,391.0,1.0,1.0
10000.0,11.0,2.0,10.0,699.0,0.0,0.0,1.0,391.0,1.0,1.0
5000.0,11.0,2.0,10.0,714.0,0.0,0.0,1.0,390.0,1.0,1.0
2000.0,12.0,2.0,10.0,721.0,0.0,0.0,1.0,390.0,1.0,1.0
5000.0,12.0,2.0,10.0,745.0,0.0,0.0,1.0,390.0,1.0,1.0
15000.0,12.0,2.0,10.0,758.0,0.0,0.0,1.0,391.0,1.0,1.0
15000.0,12.0,2.0,10.0,772.0,0.0,0.0,1.0,393.0,1.0,1.0
15000.0,13.0,2.0,10.0,825.0,0.0,0.0,1.0,392.0,1.0,1.0
25000.0,14.0,2.0,10.0,840.0,0.0,0.0,1.0,392.0,1.0,1.0
15883.0,14.0,2.0,10.0,866.0,0.0,0.0,1.0,394.0,1.0,1.0
15000.0,14.0,2.0,10.0,889.0,0.0,0.0,1.0,396.0,1.0,1.0
15000.0,15.0,2.0,10.0,911.0,0.0,0.0,1.0,397.0,1.0,1.0
50000.0,15.0,2.0,10.0,922.0,0.0,0.0,1.0,400.0,1.0,1.0
5000.0,17.0,2.0,10.0,1020.0,0.0,0.0,1.0,397.0,1.0,1.0
5500.0,17.0,2.0,10.0,1029.0,0.0,0.0,1.0,396.0,1.0,1.0
10000.0,17.0,2.0,10.0,1059.0,0.0,0.0,1.0,397.0,1.0,1.0
8000.0,18.0,2.0,10.0,1118.0,0.0,0.0,1.0,398.0,1.0,1.0
11000.0,19.0,2.0,10.0,1152.0,0.0,0.0,1.0,398.0,1.0,1.0
8000.0,19.0,2.0,10.0,1179.0,0.0,0.0,1.0,402.0,1.0,1.0
15000.0,20.0,2.0,10.0,1206.0,0.0,0.0,1.0,403.0,1.0,1.0
5500.0,20.0,2.0,10.0,1212.0,0.0,0.0,1.0,404.0,1.0,1.0
8000.0,20.0,2.0,10.0,1221.0,0.0,0.0,1.0,405.0,1.0,1.0
12000.0,21.0,2.0,10.0,1277.0,0.0,0.0,1.0,406.0,1.0,1.0
20000.0,21.0,2.0,10.0,1293.0,0.0,0.0,1.0,408.0,1.0,1.0
10000.0,21.0,2.0,10.0,1297.0,0.0,0.0,1.0,410.0,1.0,1.0
6000.0,22.0,2.0,10.0,1367.0,0.0,0.0,1.0,411.0,1.0,1.0
7500.0,22.0,2.0,10.0,1371.0,0.0,0.0,1.0,412.0,1.0,1.0
5000.0,22.0,2.0,10.0,1376.0,0.0,0.0,1.0,413.0,1.0,1.0
15000.0,23.0,2.0,10.0,1431.0,0.0,0.0,1.0,417.0,1.0,1.0
5000.0,0.0,3.0,10.0,3.0,0.0,0.0,1.0,418.0,1.0,1.0
3000.0,0.0,3.0,10.0,8.0,0.0,0.0,1.0,419.0,1.0,1.0
5000.0,1.0,3.0,10.0,117.0,0.0,0.0,1.0,424.0,1.0,1.0
8000.0,9.0,3.0,10.0,581.0,0.0,0.0,1.0,425.0,1.0,1.0
1000.0,10.0,3.0,10.0,646.0,0.0,0.0,1.0,418.0,1.0,1.0
6000.0,11.0,3.0,10.0,712.0,0.0,0.0,1.0,414.0,1.0,1.0
7500.0,13.0,3.0,10.0,790.0,0.0,0.0,1.0,413.0,1.0,1.0
29000.0,14.0,3.0,10.0,860.0,0.0,0.0,1.0,406.0,1.0,1.0
10000.0,14.0,3.0,10.0,871.0,0.0,0.0,1.0,408.0,1.0,1.0
7000.0,14.0,3.0,10.0,888.0,0.0,0.0,1.0,409.0,1.0,1.0
15000.0,15.0,3.0,10.0,904.0,0.0,0.0,1.0,411.0,1.0,1.0
10500.0,15.0,3.0,10.0,907.0,0.0,0.0,1.0,412.0,1.0,1.0
25000.0,15.0,3.0,10.0,953.0,0.0,0.0,1.0,412.0,1.0,1.0
34500.0,15.0,3.0,10.0,958.0,0.0,0.0,1.0,413.0,1.0,1.0
24000.0,16.0,3.0,10.0,1015.0,0.0,0.0,1.0,414.0,1.0,1.0
18000.0,17.0,3.0,10.0,1041.0,0.0,0.0,1.0,414.0,1.0,1.0
5000.0,17.0,3.0,10.0,1042.0,0.0,0.0,1.0,415.0,1.0,1.0
9000.0,17.0,3.0,10.0,1048.0,0.0,0.0,1.0,416.0,1.0,1.0
18000.0,17.0,3.0,10.0,1054.0,0.0,0.0,1.0,416.0,1.0,1.0
6000.0,18.0,3.0,10.0,1124.0,0.0,0.0,1.0,412.0,1.0,1.0
6750.0,18.0,3.0,10.0,1133.0,0.0,0.0,1.0,413.0,1.0,1.0
15000.0,19.0,3.0,10.0,1148.0,0.0,0.0,1.0,414.0,1.0,1.0
23000.0,20.0,3.0,10.0,1200.0,0.0,0.0,1.0,415.0,1.0,1.0
15000.0,20.0,3.0,10.0,1207.0,0.0,0.0,1.0,416.0,1.0,1.0
10000.0,20.0,3.0,10.0,1209.0,0.0,0.0,1.0,417.0,1.0,1.0
8500.0,20.0,3.0,10.0,1212.0,0.0,0.0,1.0,418.0,1.0,1.0
15000.0,20.0,3.0,10.0,1238.0,0.0,0.0,1.0,418.0,1.0,1.0
5000.0,20.0,3.0,10.0,1251.0,0.0,0.0,1.0,419.0,1.0,1.0
15000.0,20.0,3.0,10.0,1252.0,0.0,0.0,1.0,420.0,1.0,1.0
30000.0,21.0,3.0,10.0,1284.0,0.0,0.0,1.0,420.0,1.0,1.0
15000.0,21.0,3.0,10.0,1289.0,0.0,0.0,1.0,421.0,1.0,1.0
4500.0,21.0,3.0,10.0,1310.0,0.0,0.0,1.0,421.0,1.0,1.0
6000.0,22.0,3.0,10.0,1326.0,0.0,0.0,1.0,422.0,1.0,1.0
10000.0,22.0,3.0,10.0,1338.0,0.0,0.0,1.0,423.0,1.0,1.0
5000.0,22.0,3.0,10.0,1352.0,0.0,0.0,1.0,424.0,1.0,1.0
5000.0,22.0,3.0,10.0,1355.0,0.0,0.0,1.0,425.0,1.0,1.0
3500.0,22.0,3.0,10.0,1368.0,0.0,0.0,1.0,426.0,1.0,1.0
50000.0,22.0,3.0,10.0,1375.0,0.0,0.0,1.0,427.0,1.0,1.0
10000.0,23.0,3.0,10.0,1395.0,0.0,0.0,1.0,429.0,1.0,1.0
20000.0,23.0,3.0,10.0,1409.0,0.0,0.0,1.0,430.0,1.0,1.0
10000.0,23.0,3.0,10.0,1411.0,0.0,0.0,1.0,431.0,1.0,1.0
5000.0,23.0,3.0,10.0,1425.0,0.0,0.0,1.0,432.0,1.0,1.0
5000.0,1.0,4.0,10.0,70.0,0.0,0.0,1.0,433.0,1.0,1.0
5000.0,8.0,4.0,10.0,536.0,0.0,0.0,1.0,434.0,1.0,1.0
15000.0,9.0,4.0,10.0,587.0,0.0,0.0,1.0,434.0,1.0,1.0
12500.0,10.0,4.0,10.0,620.0,0.0,0.0,1.0,436.0,1.0,1.0
10000.0,11.0,4.0,10.0,663.0,0.0,0.0,1.0,434.0,1.0,1.0
30000.0,12.0,4.0,10.0,774.0,0.0,0.0,1.0,433.0,1.0,1.0
15500.0,13.0,4.0,10.0,785.0,0.0,0.0,1.0,434.0,1.0,1.0
15000.0,13.0,4.0,10.0,786.0,0.0,0.0,1.0,435.0,1.0,1.0
6000.0,13.0,4.0,10.0,803.0,0.0,0.0,1.0,437.0,1.0,1.0
5500.0,14.0,4.0,10.0,857.0,0.0,0.0,1.0,439.0,1.0,1.0
10000.0,14.0,4.0,10.0,859.0,0.0,0.0,1.0,440.0,1.0,1.0
36500.0,14.0,4.0,10.0,859.0,0.0,0.0,1.0,441.0,1.0,1.0
20000.0,14.0,4.0,10.0,862.0,0.0,0.0,1.0,442.0,1.0,1.0
38000.0,14.0,4.0,10.0,865.0,0.0,0.0,1.0,443.0,1.0,1.0
20000.0,14.0,4.0,10.0,875.0,0.0,0.0,1.0,445.0,1.0,1.0
6000.0,15.0,4.0,10.0,908.0,0.0,0.0,1.0,444.0,1.0,1.0
5000.0,15.0,4.0,10.0,952.0,0.0,0.0,1.0,440.0,1.0,1.0
12500.0,15.0,4.0,10.0,958.0,0.0,0.0,1.0,440.0,1.0,1.0
40000.0,16.0,4.0,10.0,985.0,0.0,0.0,1.0,441.0,1.0,1.0
10000.0,16.0,4.0,10.0,996.0,0.0,0.0,1.0,438.0,1.0,1.0
8000.0,16.0,4.0,10.0,998.0,0.0,0.0,1.0,438.0,1.0,1.0
10000.0,16.0,4.0,10.0,1006.0,0.0,0.0,1.0,439.0,1.0,1.0
35000.0,17.0,4.0,10.0,1046.0,0.0,0.0,1.0,434.0,1.0,1.0
9400.0,18.0,4.0,10.0,1097.0,0.0,0.0,1.0,434.0,1.0,1.0
16000.0,18.0,4.0,10.0,1126.0,0.0,0.0,1.0,436.0,1.0,1.0
10000.0,19.0,4.0,10.0,1153.0,0.0,0.0,1.0,438.0,1.0,1.0
25000.0,20.0,4.0,10.0,1219.0,0.0,0.0,1.0,437.0,1.0,1.0
18000.0,21.0,4.0,10.0,1278.0,0.0,0.0,1.0,438.0,1.0,1.0
30000.0,21.0,4.0,10.0,1291.0,0.0,0.0,1.0,439.0,1.0,1.0
10000.0,23.0,4.0,10.0,1387.0,0.0,0.0,1.0,437.0,1.0,1.0
10000.0,23.0,4.0,10.0,1399.0,0.0,0.0,1.0,438.0,1.0,1.0
7500.0,0.0,5.0,10.0,44.0,0.0,0.0,1.0,442.0,1.0,1.0
6000.0,2.0,5.0,10.0,169.0,0.0,0.0,1.0,443.0,1.0,1.0
35000.0,10.0,5.0,10.0,635.0,0.0,0.0,1.0,444.0,1.0,1.0
10000.0,11.0,5.0,10.0,716.0,0.0,0.0,1.0,443.0,1.0,1.0
10000.0,12.0,5.0,10.0,751.0,0.0,0.0,1.0,444.0,1.0,1.0
13750.0,15.0,5.0,10.0,955.0,0.0,0.0,1.0,445.0,1.0,1.0
30000.0,16.0,5.0,10.0,984.0,0.0,0.0,1.0,445.0,1.0,1.0
8000.0,17.0,5.0,10.0,1066.0,0.0,0.0,1.0,446.0,1.0,1.0
15000.0,18.0,5.0,10.0,1096.0,0.0,0.0,1.0,447.0,1.0,1.0
10250.0,18.0,5.0,10.0,1100.0,0.0,0.0,1.0,448.0,1.0,1.0
30000.0,18.0,5.0,10.0,1111.0,0.0,0.0,1.0,449.0,1.0,1.0
5000.0,18.0,5.0,10.0,1114.0,0.0,0.0,1.0,450.0,1.0,1.0
21000.0,19.0,5.0,10.0,1141.0,0.0,0.0,1.0,452.0,1.0,1.0
5000.0,19.0,5.0,10.0,1175.0,0.0,0.0,1.0,453.0,1.0,1.0
80000.0,19.0,5.0,10.0,1187.0,0.0,0.0,1.0,454.0,1.0,1.0
6000.0,20.0,5.0,10.0,1233.0,0.0,0.0,1.0,456.0,1.0,1.0
10000.0,21.0,5.0,10.0,1313.0,0.0,0.0,1.0,457.0,1.0,1.0
25000.0,22.0,5.0,10.0,1360.0,0.0,0.0,1.0,459.0,1.0,1.0
7500.0,0.0,6.0,10.0,23.0,0.0,0.0,1.0,462.0,1.0,1.0
15000.0,2.0,6.0,10.0,139.0,0.0,0.0,1.0,463.0,1.0,1.0
18000.0,12.0,6.0,10.0,733.0,0.0,0.0,1.0,465.0,1.0,1.0
10000.0,12.0,6.0,10.0,757.0,0.0,0.0,1.0,466.0,1.0,1.0
15000.0,13.0,6.0,10.0,832.0,0.0,0.0,1.0,469.0,1.0,1.0
20000.0,15.0,6.0,10.0,927.0,0.0,0.0,1.0,471.0,1.0,1.0
20000.0,15.0,6.0,10.0,948.0,0.0,0.0,1.0,472.0,1.0,1.0
8000.0,16.0,6.0,10.0,988.0,0.0,0.0,1.0,475.0,1.0,1.0
15000.0,16.0,6.0,10.0,998.0,0.0,0.0,1.0,476.0,1.0,1.0
12000.0,19.0,6.0,10.0,1152.0,0.0,0.0,1.0,477.0,1.0,1.0
11000.0,19.0,6.0,10.0,1153.0,0.0,0.0,1.0,478.0,1.0,1.0
5000.0,19.0,6.0,10.0,1199.0,0.0,0.0,1.0,479.0,1.0,1.0
25000.0,20.0,6.0,10.0,1202.0,0.0,0.0,1.0,480.0,1.0,1.0
1000.0,20.0,6.0,10.0,1213.0,0.0,0.0,1.0,481.0,1.0,1.0
6000.0,21.0,6.0,10.0,1316.0,0.0,0.0,1.0,485.0,1.0,1.0
2500.0,22.0,6.0,10.0,1366.0,0.0,0.0,1.0,489.0,1.0,1.0
8000.0,22.0,6.0,10.0,1379.0,0.0,0.0,1.0,490.0,1.0,1.0
15000.0,10.0,0.0,10.0,616.0,0.0,0.0,1.0,495.0,1.0,1.0
20000.0,11.0,0.0,10.0,689.0,0.0,0.0,1.0,484.0,1.0,1.0
5000.0,11.0,0.0,10.0,699.0,0.0,0.0,1.0,485.0,1.0,1.0
7900.0,12.0,0.0,10.0,726.0,0.0,0.0,1.0,485.0,1.0,1.0
20000.0,12.0,0.0,10.0,755.0,0.0,0.0,1.0,487.0,1.0,1.0
9900.0,12.0,0.0,10.0,761.0,0.0,0.0,1.0,488.0,1.0,1.0
36500.0,12.0,0.0,10.0,771.0,0.0,0.0,1.0,490.0,1.0,1.0
17000.0,13.0,0.0,10.0,789.0,0.0,0.0,1.0,488.0,1.0,1.0
35000.0,13.0,0.0,10.0,823.0,0.0,0.0,1.0,489.0,1.0,1.0
30000.0,14.0,0.0,10.0,848.0,0.0,0.0,1.0,489.0,1.0,1.0
4000.0,15.0,0.0,10.0,925.0,0.0,0.0,1.0,489.0,1.0,1.0
46000.0,15.0,0.0,10.0,930.0,0.0,0.0,1.0,490.0,1.0,1.0
25000.0,15.0,0.0,10.0,936.0,0.0,0.0,1.0,490.0,1.0,1.0
25000.0,15.0,0.0,10.0,941.0,0.0,0.0,1.0,491.0,1.0,1.0
7140.0,15.0,0.0,10.0,942.0,0.0,0.0,1.0,492.0,1.0,1.0
15000.0,15.0,0.0,10.0,949.0,0.0,0.0,1.0,493.0,1.0,1.0
10000.0,15.0,0.0,10.0,950.0,0.0,0.0,1.0,494.0,1.0,1.0
14000.0,15.0,0.0,10.0,951.0,0.0,0.0,1.0,495.0,1.0,1.0
40000.0,16.0,0.0,10.0,967.0,0.0,0.0,1.0,496.0,1.0,1.0
6000.0,16.0,0.0,10.0,983.0,0.0,0.0,1.0,496.0,1.0,1.0
10000.0,16.0,0.0,10.0,996.0,0.0,0.0,1.0,497.0,1.0,1.0
25000.0,16.0,0.0,10.0,1002.0,0.0,0.0,1.0,498.0,1.0,1.0
30000.0,16.0,0.0,10.0,1017.0,0.0,0.0,1.0,501.0,1.0,1.0
1000.0,17.0,0.0,10.0,1024.0,0.0,0.0,1.0,502.0,1.0,1.0
7500.0,18.0,0.0,10.0,1088.0,0.0,0.0,1.0,499.0,1.0,1.0
5000.0,18.0,0.0,10.0,1090.0,0.0,0.0,1.0,500.0,1.0,1.0
10000.0,18.0,0.0,10.0,1091.0,0.0,0.0,1.0,501.0,1.0,1.0
17500.0,18.0,0.0,10.0,1109.0,0.0,0.0,1.0,502.0,1.0,1.0
10000.0,18.0,0.0,10.0,1137.0,0.0,0.0,1.0,503.0,1.0,1.0
12000.0,19.0,0.0,10.0,1152.0,0.0,0.0,1.0,501.0,1.0,1.0
47000.0,19.0,0.0,10.0,1178.0,0.0,0.0,1.0,500.0,1.0,1.0
8000.0,20.0,0.0,10.0,1225.0,0.0,0.0,1.0,497.0,1.0,1.0
22500.0,20.0,0.0,10.0,1246.0,0.0,0.0,1.0,499.0,1.0,1.0
4000.0,20.0,0.0,10.0,1259.0,0.0,0.0,1.0,498.0,1.0,1.0
25000.0,21.0,0.0,10.0,1265.0,0.0,0.0,1.0,499.0,1.0,1.0
50000.0,21.0,0.0,10.0,1295.0,0.0,0.0,1.0,495.0,1.0,1.0
5000.0,21.0,0.0,10.0,1314.0,0.0,0.0,1.0,495.0,1.0,1.0
5000.0,22.0,0.0,10.0,1342.0,0.0,0.0,1.0,495.0,1.0,1.0
15000.0,22.0,0.0,10.0,1343.0,0.0,0.0,1.0,496.0,1.0,1.0
6500.0,22.0,0.0,10.0,1363.0,0.0,0.0,1.0,497.0,1.0,1.0
10000.0,23.0,0.0,10.0,1383.0,0.0,0.0,1.0,499.0,1.0,1.0
5000.0,23.0,0.0,10.0,1432.0,0.0,0.0,1.0,502.0,1.0,1.0
3000.0,23.0,0.0,10.0,1433.0,0.0,0.0,1.0,503.0,1.0,1.0
12500.0,0.0,1.0,10.0,56.0,0.0,0.0,1.0,504.0,1.0,1.0
5000.0,1.0,1.0,10.0,88.0,0.0,0.0,1.0,506.0,1.0,1.0
10000.0,9.0,1.0,10.0,585.0,0.0,0.0,1.0,507.0,1.0,1.0
20000.0,9.0,1.0,10.0,590.0,0.0,0.0,1.0,508.0,1.0,1.0
5000.0,9.0,1.0,10.0,598.0,0.0,0.0,1.0,509.0,1.0,1.0
7000.0,10.0,1.0,10.0,620.0,0.0,0.0,1.0,508.0,1.0,1.0
16250.0,10.0,1.0,10.0,649.0,0.0,0.0,1.0,509.0,1.0,1.0
1000.0,11.0,1.0,10.0,689.0,0.0,0.0,1.0,507.0,1.0,1.0
20000.0,12.0,1.0,10.0,761.0,0.0,0.0,1.0,503.0,1.0,1.0
25000.0,13.0,1.0,10.0,798.0,0.0,0.0,1.0,501.0,1.0,1.0
5000.0,13.0,1.0,10.0,810.0,0.0,0.0,1.0,502.0,1.0,1.0
35000.0,13.0,1.0,10.0,819.0,0.0,0.0,1.0,502.0,1.0,1.0
22000.0,14.0,1.0,10.0,850.0,0.0,0.0,1.0,503.0,1.0,1.0
20000.0,14.0,1.0,10.0,855.0,0.0,0.0,1.0,504.0,1.0,1.0
9000.0,14.0,1.0,10.0,889.0,0.0,0.0,1.0,502.0,1.0,1.0
7500.0,14.0,1.0,10.0,894.0,0.0,0.0,1.0,503.0,1.0,1.0
5000.0,15.0,1.0,10.0,903.0,0.0,0.0,1.0,503.0,1.0,1.0
5000.0,15.0,1.0,10.0,912.0,0.0,0.0,1.0,503.0,1.0,1.0
10000.0,15.0,1.0,10.0,928.0,0.0,0.0,1.0,500.0,1.0,1.0
15000.0,15.0,1.0,10.0,955.0,0.0,0.0,1.0,502.0,1.0,1.0
7500.0,16.0,1.0,10.0,969.0,0.0,0.0,1.0,502.0,1.0,1.0
7750.0,16.0,1.0,10.0,999.0,0.0,0.0,1.0,502.0,1.0,1.0
5000.0,17.0,1.0,10.0,1054.0,0.0,0.0,1.0,497.0,1.0,1.0
2500.0,18.0,1.0,10.0,1087.0,0.0,0.0,1.0,498.0,1.0,1.0
7500.0,18.0,1.0,10.0,1139.0,0.0,0.0,1.0,498.0,1.0,1.0
8500.0,19.0,1.0,10.0,1163.0,0.0,0.0,1.0,497.0,1.0,1.0
30000.0,19.0,1.0,10.0,1197.0,0.0,0.0,1.0,499.0,1.0,1.0
30000.0,20.0,1.0,10.0,1218.0,0.0,0.0,1.0,500.0,1.0,1.0
20000.0,20.0,1.0,10.0,1249.0,0.0,0.0,1.0,502.0,1.0,1.0
7000.0,21.0,1.0,10.0,1273.0,0.0,0.0,1.0,500.0,1.0,1.0
13650.0,21.0,1.0,10.0,1293.0,0.0,0.0,1.0,501.0,1.0,1.0
15000.0,21.0,1.0,10.0,1294.0,0.0,0.0,1.0,502.0,1.0,1.0
8000.0,21.0,1.0,10.0,1294.0,0.0,0.0,1.0,503.0,1.0,1.0
5000.0,21.0,1.0,10.0,1313.0,0.0,0.0,1.0,504.0,1.0,1.0
9000.0,21.0,1.0,10.0,1316.0,0.0,0.0,1.0,505.0,1.0,1.0
15000.0,22.0,1.0,10.0,1330.0,0.0,0.0,1.0,507.0,1.0,1.0
15000.0,22.0,1.0,10.0,1348.0,0.0,0.0,1.0,509.0,1.0,1.0
25000.0,10.0,2.0,10.0,659.0,0.0,0.0,1.0,512.0,1.0,1.0
15000.0,11.0,2.0,10.0,682.0,0.0,0.0,1.0,511.0,1.0,1.0
40000.0,12.0,2.0,10.0,735.0,0.0,0.0,1.0,508.0,1.0,1.0
25000.0,12.0,2.0,10.0,745.0,0.0,0.0,1.0,510.0,1.0,1.0
45000.0,12.0,2.0,10.0,753.0,0.0,0.0,1.0,512.0,1.0,1.0
10000.0,12.0,2.0,10.0,772.0,0.0,0.0,1.0,508.0,1.0,1.0
2000.0,13.0,2.0,10.0,828.0,0.0,0.0,1.0,512.0,1.0,1.0
25000.0,13.0,2.0,10.0,837.0,0.0,0.0,1.0,512.0,1.0,1.0
20000.0,14.0,2.0,10.0,850.0,0.0,0.0,1.0,515.0,1.0,1.0
11500.0,14.0,2.0,10.0,876.0,0.0,0.0,1.0,516.0,1.0,1.0
25000.0,14.0,2.0,10.0,894.0,0.0,0.0,1.0,516.0,1.0,1.0
8000.0,15.0,2.0,10.0,904.0,0.0,0.0,1.0,518.0,1.0,1.0
14000.0,15.0,2.0,10.0,921.0,0.0,0.0,1.0,520.0,1.0,1.0
38000.0,15.0,2.0,10.0,931.0,0.0,0.0,1.0,518.0,1.0,1.0
25000.0,15.0,2.0,10.0,946.0,0.0,0.0,1.0,521.0,1.0,1.0
10000.0,15.0,2.0,10.0,946.0,0.0,0.0,1.0,522.0,1.0,1.0
9000.0,16.0,2.0,10.0,961.0,0.0,0.0,1.0,521.0,1.0,1.0
25000.0,16.0,2.0,10.0,979.0,0.0,0.0,1.0,521.0,1.0,1.0
8000.0,16.0,2.0,10.0,980.0,0.0,0.0,1.0,522.0,1.0,1.0
20000.0,16.0,2.0,10.0,994.0,0.0,0.0,1.0,523.0,1.0,1.0
50000.0,16.0,2.0,10.0,999.0,0.0,0.0,1.0,524.0,1.0,1.0
10000.0,16.0,2.0,10.0,1003.0,0.0,0.0,1.0,525.0,1.0,1.0
13000.0,16.0,2.0,10.0,1012.0,0.0,0.0,1.0,527.0,1.0,1.0
