static__AMOUNT_REQ,agg__Activity_A_SUBMITTED-COMPLETE,agg__Resource_112.0,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
6000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,1337.0,1337.0,1337.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,94.0,94.0,94.0,94.0,0.0
10000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,1384.0,1384.0,1384.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,96.0,96.0,96.0,96.0,0.0
50000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,1439.0,1439.0,1439.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,98.0,98.0,98.0,98.0,0.0
15000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,100.0,100.0,0.0
25000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101.0,101.0,101.0,101.0,0.0
5000.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,458.0,458.0,458.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,105.0,105.0,105.0,105.0,0.0
15000.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,570.0,570.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,106.0,106.0,106.0,106.0,0.0
15000.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,590.0,590.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107.0,107.0,107.0,107.0,0.0
5000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,631.0,631.0,631.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,105.0,105.0,105.0,105.0,0.0
30000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,664.0,664.0,664.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,105.0,105.0,105.0,105.0,0.0
10000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,677.0,677.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,105.0,105.0,105.0,105.0,0.0
7000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,702.0,702.0,702.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107.0,107.0,107.0,107.0,0.0
6000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,754.0,754.0,754.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,108.0,108.0,108.0,108.0,0.0
30000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,773.0,773.0,773.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,109.0,109.0,109.0,109.0,0.0
9500.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,849.0,849.0,849.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,106.0,106.0,106.0,106.0,0.0
5000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,851.0,851.0,851.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107.0,107.0,107.0,107.0,0.0
15000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,868.0,868.0,868.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,108.0,108.0,108.0,108.0,0.0
6000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,875.0,875.0,875.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,109.0,109.0,109.0,109.0,0.0
10000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,888.0,888.0,888.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,109.0,109.0,109.0,109.0,0.0
20000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,889.0,889.0,889.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,110.0,110.0,110.0,110.0,0.0
25000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,897.0,897.0,897.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,112.0,112.0,112.0,112.0,0.0
11300.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,903.0,903.0,903.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,112.0,112.0,112.0,112.0,0.0
25000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,906.0,906.0,906.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,113.0,113.0,113.0,113.0,0.0
12000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,926.0,926.0,926.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,114.0,114.0,114.0,114.0,0.0
21000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,930.0,930.0,930.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,115.0,115.0,115.0,115.0,0.0
15000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,936.0,936.0,936.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,116.0,116.0,116.0,116.0,0.0
20000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,955.0,955.0,955.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,117.0,117.0,117.0,117.0,0.0
15000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,980.0,980.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,118.0,118.0,118.0,118.0,0.0
8500.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1031.0,1031.0,1031.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,118.0,118.0,118.0,118.0,0.0
25000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1077.0,1077.0,1077.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,120.0,120.0,120.0,120.0,0.0
10000.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1102.0,1102.0,1102.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,120.0,120.0,120.0,120.0,0.0
15000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1156.0,1156.0,1156.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,122.0,122.0,122.0,122.0,0.0
6100.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1208.0,1208.0,1208.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,122.0,122.0,122.0,122.0,0.0
29000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1221.0,1221.0,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,124.0,124.0,124.0,124.0,0.0
10000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1262.0,1262.0,1262.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,126.0,126.0,126.0,126.0,0.0
5000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1284.0,1284.0,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,126.0,126.0,126.0,126.0,0.0
5000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1286.0,1286.0,1286.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,127.0,127.0,127.0,127.0,0.0
14000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1307.0,1307.0,1307.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,127.0,127.0,127.0,127.0,0.0
6500.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1329.0,1329.0,1329.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,128.0,128.0,128.0,128.0,0.0
50000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1356.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,130.0,130.0,130.0,130.0,0.0
15000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1368.0,1368.0,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,132.0,132.0,132.0,132.0,0.0
5000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1392.0,1392.0,1392.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,133.0,133.0,133.0,133.0,0.0
25000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1420.0,1420.0,1420.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,134.0,134.0,134.0,134.0,0.0
9200.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,1432.0,1432.0,1432.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,135.0,135.0,135.0,135.0,0.0
10000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,136.0,136.0,136.0,136.0,0.0
5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,137.0,137.0,137.0,137.0,0.0
5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,138.0,138.0,138.0,138.0,0.0
5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,139.0,139.0,139.0,139.0,0.0
5600.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,128.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,140.0,140.0,140.0,140.0,0.0
15000.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,369.0,369.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,142.0,142.0,142.0,142.0,0.0
6000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,627.0,627.0,627.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,140.0,140.0,140.0,140.0,0.0
10000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,629.0,629.0,629.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,141.0,141.0,141.0,141.0,0.0
10000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,633.0,633.0,633.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,144.0,144.0,144.0,144.0,0.0
15000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,648.0,648.0,648.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.0,143.0,143.0,143.0,0.0
50000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,660.0,660.0,660.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,146.0,146.0,146.0,146.0,0.0
7000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,672.0,672.0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,146.0,146.0,146.0,146.0,0.0
6000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,688.0,688.0,688.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,146.0,146.0,146.0,146.0,0.0
12500.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,703.0,703.0,703.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,146.0,146.0,146.0,146.0,0.0
7500.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,705.0,705.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,148.0,148.0,148.0,148.0,0.0
12000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,735.0,735.0,735.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,148.0,148.0,148.0,148.0,0.0
20000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,735.0,735.0,735.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,149.0,149.0,149.0,149.0,0.0
37000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,749.0,749.0,749.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,150.0,150.0,150.0,150.0,0.0
18000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,806.0,806.0,806.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,150.0,150.0,150.0,150.0,0.0
7500.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,830.0,830.0,830.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,152.0,152.0,152.0,152.0,0.0
8000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,835.0,835.0,835.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,154.0,154.0,154.0,154.0,0.0
12000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,860.0,860.0,860.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,155.0,155.0,155.0,155.0,0.0
12000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,885.0,885.0,885.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,159.0,159.0,159.0,159.0,0.0
17000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,890.0,890.0,890.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,160.0,160.0,160.0,160.0,0.0
7500.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,909.0,909.0,909.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,164.0,164.0,164.0,164.0,0.0
6564.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,916.0,916.0,916.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,165.0,165.0,165.0,165.0,0.0
25000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,923.0,923.0,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,167.0,167.0,167.0,167.0,0.0
12000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,930.0,930.0,930.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,167.0,167.0,167.0,167.0,0.0
15000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,939.0,939.0,939.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,166.0,166.0,166.0,166.0,0.0
10000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,941.0,941.0,941.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,167.0,167.0,167.0,167.0,0.0
8000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,957.0,957.0,957.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,168.0,168.0,168.0,168.0,0.0
5000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,970.0,970.0,970.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,170.0,170.0,170.0,170.0,0.0
20000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,0.0,972.0,972.0,972.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,172.0,172.0,172.0,172.0,0.0
